quest_sleep_time_x,quest_sleep_quality_x,quest_sport_time_x,quest_meetings_x,quest_mood_x,quest_stress_x,bmr_kilocalories_x,steps_x,distance_in_meters_x,min_heart_rate_in_beats_per_minute_x,max_heart_rate_in_beats_per_minute_x,average_heart_rate_in_beats_per_minute_x,duration_in_seconds_x,awake_duration_in_seconds_x,sleep_start_hour_x,record_dates_count_x,screen_daily_count_x,screen_duration_avg_x,screen_duration_total_x,screen_threshold_x,still_ratio_x,bluetooth_distinct_names_x,screen_during_night_count_x,quest_sleep_time_y,quest_sleep_quality_y,quest_sport_time_y,quest_meetings_y,quest_mood_y,quest_stress_y,bmr_kilocalories_y,steps_y,distance_in_meters_y,min_heart_rate_in_beats_per_minute_y,max_heart_rate_in_beats_per_minute_y,average_heart_rate_in_beats_per_minute_y,duration_in_seconds_y,awake_duration_in_seconds_y,sleep_start_hour_y,record_dates_count_y,screen_daily_count_y,screen_duration_avg_y,screen_duration_total_y,screen_threshold_y,still_ratio_y,bluetooth_distinct_names_y,screen_during_night_count_y,quest_sleep_time_z,quest_sleep_quality_z,quest_sport_time_z,quest_meetings_z,quest_mood_z,quest_stress_z,bmr_kilocalories_z,steps_z,distance_in_meters_z,min_heart_rate_in_beats_per_minute_z,max_heart_rate_in_beats_per_minute_z,average_heart_rate_in_beats_per_minute_z,duration_in_seconds_z,awake_duration_in_seconds_z,sleep_start_hour_z,record_dates_count_z,screen_daily_count_z,screen_duration_avg_z,screen_duration_total_z,screen_threshold_z,still_ratio_z,bluetooth_distinct_names_z,screen_during_night_count_z,quest_sleep_time_w,quest_sleep_quality_w,quest_sport_time_w,quest_meetings_w,quest_mood_w,quest_stress_w,bmr_kilocalories_w,steps_w,distance_in_meters_w,min_heart_rate_in_beats_per_minute_w,max_heart_rate_in_beats_per_minute_w,average_heart_rate_in_beats_per_minute_w,duration_in_seconds_w,awake_duration_in_seconds_w,sleep_start_hour_w,record_dates_count_w,screen_daily_count_w,screen_duration_avg_w,screen_duration_total_w,screen_threshold_w,still_ratio_w,bluetooth_distinct_names_w,screen_during_night_count_w,risk_group
6.25,0.910714286,24.82142857,14.21428571,1,-0.910714286,1789,5101.642857,3294.142857,68.28571429,123.5714286,86.78571429,24602.38095,953.8095238,24.05238095,95.57142857,25.5,1448.646371,31752.07143,6.071428571,0.922485621,111.9285714,5.357142857,5.857142857,0.761904762,13.92857143,14.83333333,1,-0.761904762,1789,5286.132653,3431.397959,65.56122449,124.5714286,84.92857143,26448.97959,1052.44898,24.16530612,95.06122449,28.24489796,1336.974588,35718.2551,5.581632653,0.906757103,120.9693878,4.918367347,7.063492063,1,9.492063492,9.825396825,1,-1,1789,6512.642857,4055.928571,68.64285714,122.5714286,86.35714286,31521.42857,977.1428571,23.80595238,93.64285714,30.92857143,1220.881088,34127.21429,7.428571429,0.869190219,98.35714286,5.023809524,6.5,1,10.95238095,18.30952381,1,-1,1789,6672.809524,4303.746032,69.23809524,130.5,90.5952381,26406.42857,841.0714286,24.33541667,93.96031746,28.38095238,1169.381015,30116.79365,7.174603175,0.84225064,89.6984127,5.571428571,low
4.5,1,0,1.428571429,1,-1,1223.5,1483.214286,1010.333333,45.85714286,113,68.42857143,19356.73469,284.0816327,23.66258503,95.71428571,16.14285714,4628.778457,47655.28571,2.642857143,0.954556817,159.6428571,2.30952381,,,,,,,1216.122449,2437.459184,1636.591837,43.16666667,110.5238095,66.45238095,14734.28571,634.2857143,24.45357143,95.07142857,12.8877551,4728.659831,46905.81633,2.714285714,0.961932027,178.3673469,3.612244898,4.5,1,0,2.142857143,1,-1,1217.738095,3401.952381,2310.285714,42,113,63.71428571,17771.42857,1411.428571,27.43888889,95.07142857,22.57142857,3156.027932,48867.07143,6.579365079,0.935214372,186.2857143,4.857142857,4.785714286,1,0,7.142857143,1,-1,1206.734694,3239.714286,2209,41.80952381,112.9047619,65.78571429,18467.14286,814.2857143,25.50119048,95.01587302,18.61904762,4698.319465,47941.43651,4.482142857,0.905353164,367.5793651,3.380952381,medium
,,,,,,1960,9746.857143,6399.785714,59.28571429,133.5714286,82.42857143,20423.26531,1212.244898,23.98367347,76.96825397,89.33333333,194.1197672,15486.92063,21.49206349,0.86034998,,18.25396825,5.761904762,1,85.23809524,4.523809524,1,-1,1921.428571,8149.306122,5367.857143,58.31632653,129.2959184,79.19387755,21630,462.8571429,24.63928571,74.28571429,44.9047619,260.5222009,10092.14286,10.61904762,0.936507937,9.714285714,11.92857143,5,1,86.42857143,4.142857143,1,-1,1909.071429,8424.357143,5690.285714,58.28571429,130.2857143,80.21428571,16882.85714,245.7142857,24.82539683,61.85714286,80.66666667,185.0509258,13717.28571,24.33333333,0.925129371,,10.19047619,5.404761905,1,81.66666667,4.833333333,1,-1,1960,8831.150794,5753.579365,57.9047619,129.952381,77.93650794,21065.35714,409.2857143,24.22797619,80.3968254,78.14285714,236.3782107,16089.77778,21.44444444,0.900492097,10.21428571,12.64285714,medium
6.642857143,0,28.92857143,3.841269841,0,0,2405,9332.5,5997.071429,61.42857143,113.2142857,78.28571429,26910,809.6428571,22.2328373,86.21428571,95.21428571,171.8661365,16095.42857,24.42857143,0.796847882,128.4285714,22.78571429,5.693877551,-0.897959184,25.03401361,3.510204082,-0.496598639,0.897959184,2405,8336.27551,5272.622449,66.37755102,118.4591837,84.12244898,26262.85714,1547.142857,22.51388889,89.63265306,113.3061224,177.2954223,19479.52041,26.81632653,0.846207168,124.2993197,23.09183673,5.5,-0.928571429,21.51785714,3.75,-0.928571429,0.767857143,2405,7837.428571,4823.357143,67.35714286,119.6428571,84.92857143,23811.42857,402.8571429,23.10714286,91.71428571,97.57142857,196.7364266,19244.42857,20.28571429,0.788950664,143.5714286,25.64285714,5.547619048,-1,15.35714286,3.880952381,-1,1,1159.285714,1435,702,70.14285714,103.5714286,78.85714286,28757.14286,437.1428571,22.38809524,79.34693878,93.6122449,177.1983127,15583.96939,29.60204082,0.822689549,82.2244898,21.61904762,medium
7.174603175,1.285714286,7.142857143,5.317460317,1.571428571,-0.857142857,1189,7081.428571,4506.071429,66.28571429,123.8571429,86.28571429,,,,46.42857143,22,1610.205861,13156.28571,4.928571429,0.895975874,17.17006803,5.317460317,7.052040816,1.795918367,25.10204082,6.857142857,1.62244898,-0.765306122,1189,10172.61224,6405.72449,65.90816327,125.2142857,87.7244898,,,,30.29591837,13.38095238,465.3092603,4811.904762,3.25,0.906788247,8.826530612,6.321428571,7.325,1.607142857,22.85714286,7.071428571,1.535714286,-0.589285714,1189,9311.285714,5890.357143,65.64285714,125,89.57142857,,,,43.04761905,15.07142857,409.6601349,4559.75,2.589285714,0.767406205,16.03174603,7.363095238,7.530952381,1.80952381,4.444444444,9.063492063,1.920634921,-0.920634921,1189,8808.428571,5547.619048,69.08730159,123.8253968,89.5,,,,47.0952381,18.84920635,2116.718309,18039.00794,3.06547619,0.877805286,24.81746032,8.492063492,medium
,,,,,,2638,2610.642857,1804.5,53.21428571,112.8571429,72.42857143,20640,450,25.14761905,95.78571429,115.9285714,207.2910785,23051.42857,35.71428571,0.905887058,66,21.78571429,5.928571429,0.119047619,33.45238095,7.619047619,0.119047619,-0.238095238,2638,2972.877551,1946.265306,52.56122449,113.2653061,72.31632653,22695.91837,754.2857143,25.21666667,95.92857143,110.0408163,214.0387168,22045.5,29.82653061,0.886484067,58.86734694,17.04081633,6.446428571,0.5,42.5,10.25,1.178571429,-1,2638,2865.785714,1990.571429,53.07142857,116.6428571,74.07142857,23494.28571,797.1428571,24.59404762,95.92857143,88.71428571,237.3372408,19921.85714,25.35714286,0.901715226,60,13.21428571,6.142857143,0.476190476,25.47619048,9.523809524,1,-1,2638,3452.357143,2505.730159,53.61904762,117.2619048,75.5952381,23541.90476,722.3809524,24.42579365,94.14285714,97.47619048,233.8083848,21729.03968,28.16666667,0.904645229,60.73015873,11.51587302,low
,,,,,,2009,9202.285714,10557.42857,50.92857143,131.7857143,82.07142857,,,,,,,,,,,,,,,,,,1980.836735,7926.183673,9028.204082,53.54761905,151.1904762,82.95238095,,,,,,,,,,,,,,,,,,2002.285714,17265.5,19194.71429,43.11111111,143.5873016,70.61904762,,,,,,,,,,,,,,,,,,1986.515873,13558.96032,15177.29365,48.94642857,133.8928571,75.46428571,,,,,,,,,,,,medium
,,,,,,1878,13142.14286,9603.5,38.35714286,123.6428571,62.07142857,25244.7619,179.047619,22.40753968,91.07142857,115.1428571,143.1540582,15949.28571,57.42857143,0.790076042,26.14285714,36.28571429,7.285714286,0,112.8571429,2.928571429,0,0,1878,13887.16327,10221.81633,39.83673469,124.9081633,64.90816327,25415.71429,408.5714286,22.45277778,95.89795918,116.5918367,160.1655691,18138.34694,56.80612245,0.82071809,34.92857143,34.24489796,,,,,,,1878,10777.71429,7844.214286,38.5,133,64.14285714,27638.57143,600,22.07380952,96,101,203.3804185,18919.14286,48.28571429,0.816992869,49,28.21428571,,,,,,,1878,12587.33333,9342.992063,37.92063492,120.0079365,61.6031746,25518.09524,185.7142857,22.66216931,95.62698413,107.8809524,180.0696591,17912.92857,48.78571429,0.804948859,50.00793651,27.96825397,medium
,,,,,,1876,10889.14286,7910.285714,45.42857143,117.5,69.21428571,21614.7619,548.0952381,24.04775132,65.35714286,129.3571429,111.0039789,13807,52.28571429,0.674307834,8.642857143,34.71428571,6.238095238,1,60,4.285714286,1,-1,1876,13783.62245,10856.76531,45.39795918,123.3163265,71.37755102,25728.97959,568.1632653,23.59727891,82.25510204,128.2346939,143.340515,16621.57143,57.58163265,0.785746251,,38.73469388,,,,,,,1876,10554.71429,7358.785714,46.07142857,123.3571429,71.28571429,22667.61905,513.3333333,24.27169312,75.67346939,133.9285714,144.9462117,17619.64286,54.14285714,0.764315441,40,33.92857143,4.761904762,1,31.42857143,3.238095238,1.285714286,-1,1876,12234.35714,9390.238095,46.31746032,118.8174603,71.67460317,21752.14286,649.2857143,24.32321429,86.77777778,137.1666667,155.4234286,19197.51587,64.03174603,0.758747615,14.0952381,37.8968254,low
5.636904762,-0.273809524,60.6547619,3.285714286,-0.273809524,0.261904762,1259,8376.5,4326.428571,56.5,121.7857143,78.78571429,21206.78571,994.2857143,24.7047619,87.21428571,122.2142857,118.9680673,13065.28571,62.71428571,0.880259357,,18.21428571,5.853741497,0.102040816,51.8707483,1.605442177,0,-0.503401361,1259,7759.418367,4175.704082,54.44897959,120.9489796,73.84693878,21603.06122,819.1836735,24.45969388,86.68367347,113.6020408,120.4943222,12990.76531,53.05102041,0.951721271,,22.21428571,5.916666667,0.19047619,48.57142857,2.357142857,0.214285714,-0.547619048,1259,7342.928571,3864.071429,54.35714286,117.9285714,74.35714286,22000,340,24.18703704,82.92857143,98.42857143,112.6881084,10202.92857,50.28571429,0.919095651,12.78571429,18.28571429,5.642857143,0,61,4.428571429,0.285714286,-0.285714286,1259,8204.619048,4303.904762,55.57936508,120.7936508,74.97619048,20953.92857,379.2857143,24.21190476,89.18253968,110.9920635,118.7406148,11426.73016,58.62698413,0.89061592,,25.37301587,medium
6.523809524,1,51.9047619,2.428571429,0.761904762,-1,2094,12187.14286,8308.5,56,126.2857143,77.71428571,24501.42857,184.2857143,23.44047619,87.42857143,80.71428571,154.4685166,10858.64286,35.21428571,0.778430762,30.57142857,22.92857143,5.857142857,0,46.14285714,3.357142857,0.142857143,0.142857143,2094,9375.102041,6467.897959,55.2244898,124.3469388,75.2244898,24221.02041,431.0204082,23.60986395,93.26530612,71.21428571,168.903093,11080.9898,34.16326531,0.781098121,30.20408163,18.10204082,,,,,,,2094,9017.5,6266.142857,54.42857143,119.7142857,76.07142857,21995.2381,272.8571429,23.44722222,90.78571429,80.28571429,176.5339165,13347,37.57142857,0.774969493,35.21428571,20.35714286,5.714285714,0,36.78571429,4.714285714,0.357142857,0,2094,9671.579365,6748.206349,56,122.952381,75.72222222,23535,303.2142857,23.86815476,92.75396825,73.76984127,203.4812071,12523.61905,32.51587302,0.808292442,38.15873016,19.23015873,low
,,,,,,1525.714286,8024.357143,5530.571429,61.35714286,125.6428571,84.78571429,21279.18367,315.9183673,24.24081633,84.93650794,74.14285714,296.1474307,20962.85714,19.07142857,0.848943538,84.50793651,19.64285714,7.269047619,0.642857143,45.71428571,17.07142857,0.380952381,-0.404761905,1614.897959,9534.377551,6537.969388,58.35714286,123.5510204,82.16326531,24782.85714,234.2857143,24.7484127,87.04081633,65.31632653,480.6818878,27458.07143,13.87755102,0.870582684,85.07142857,15.55102041,,,,,,,1529.428571,8356.285714,5759.642857,60.64285714,120.4285714,81.14285714,24935.35714,338.5714286,24.15119048,85,64.35714286,412.3314698,22695.42857,16.64285714,0.837836732,86.85714286,16.21428571,7.642857143,0.642857143,19.28571429,25,0,-0.285714286,1517.809524,8316.698413,5654.825397,59.37301587,113.7380952,79.78571429,27307.14286,234.2857143,24.26626984,88.87301587,70.81746032,335.691966,20923.14286,16.77777778,0.836280667,71.64285714,16.18253968,low
5.660714286,1,56.42857143,77.85714286,1.821428571,-1,1770,7292.285714,5017.571429,50.64285714,118.4285714,74.14285714,23805.71429,390,24.16111111,56.73015873,99.85714286,389.1836036,34728.64286,13.21428571,0.91861742,137.984127,21.85714286,6,0.547619048,39.04761905,48.39285714,1.19047619,-1,1770,2926.979592,1746.918367,45.36734694,107.6836735,64.89795918,28103.26531,708.3673469,23.65255102,66.65306122,96.68367347,449.0756289,40573.93878,14.25510204,0.979911303,103.6938776,21.5,6.357142857,1,40.71428571,23.57142857,1.357142857,-1,1769.785714,4468,2668.785714,45.57142857,112.0714286,67.64285714,25015.71429,312.8571429,22.66190476,57.66071429,89.35714286,444.2330039,36432.85714,19.92857143,0.932736006,151.875,21.21428571,5.678571429,0.464285714,33.57142857,81.78571429,0.964285714,-0.642857143,1770,4001.253968,2546.111111,46.06349206,108.5793651,65.76984127,29794.28571,1059.642857,22.28928571,79.62698413,88.47619048,513.0093666,40389.36508,21.97619048,0.936778703,217.2380952,22.51587302,low
5.857142857,0.464285714,16.96428571,5.142857143,1.821428571,-1,1716.142857,4600.142857,3131.857143,56.42857143,119.6428571,73.14285714,26026.66667,341.9047619,24.14100529,89.67460317,57.24603175,224.5333093,11724.05556,11.9047619,0.95583577,33.33333333,13.375,,,,,,,1812,6068.173469,4193.112245,53.36734694,116.3265306,72.79591837,25912.65306,345.9183673,24.50238095,89.45918367,65.16326531,246.7903765,14574.46939,9.816326531,0.95582487,44.87755102,13.6462585,,,,,,,1725.285714,6485.928571,4302.857143,52.69047619,122.0952381,73.9047619,22121.42857,111.4285714,24.47261905,95.35714286,72.14285714,223.9958369,14250.42857,12.5,0.916416752,80.92857143,15.71428571,6.142857143,1.142857143,55.71428571,5.523809524,1.523809524,-1,1812,7255.896825,4983.150794,52.78571429,121.7539683,75.9047619,21765.2381,172.3809524,24.34259259,96,73.15079365,204.903912,14137.68254,11.50793651,0.925181878,57.44444444,18.45238095,low
,,,,,,2441,7300.571429,5592.5,49.35714286,124.4285714,67.21428571,25962.85714,2408.571429,24.39880952,86.42857143,49.78571429,265.6556152,11552.07143,8.571428571,0.926580004,36.64285714,7.380952381,7.357142857,-0.178571429,0,2.071428571,0,0,2441,2518.010204,1902.816327,48.68367347,105.9897959,65.57142857,23523.06122,2245.102041,25.14727891,91.02040816,43.54081633,249.3897756,9622.908163,5.965986395,0.964626335,29.35714286,5.632653061,7.357142857,0,29.64285714,1.821428571,0,0,2441,3120.428571,2266.857143,50.78571429,114.3571429,68.64285714,23232.85714,1984.285714,26.3015873,95.07142857,40.21428571,252.3653225,9652.214286,10.07142857,0.959797932,24.92857143,6.428571429,,,,,,,2441,2970.063492,2211.587302,49.41269841,117.3968254,65.19047619,27059.52381,2517.142857,25.9276455,81.71428571,26.30952381,246.9099485,6243.34127,6.380952381,0.946216079,26.88095238,3.346938776,low
7.464285714,1,104.5238095,45.38095238,1,-0.761904762,1659,10103.21429,8071.071429,49.92857143,121.3571429,68.92857143,26614.28571,231.4285714,24.34047619,91.28571429,47.71428571,188.3985523,7777.357143,14.85714286,0.932107053,26.28571429,8.80952381,6.857142857,0.571428571,92.5,44.71428571,0.571428571,-0.785714286,1659,8903.163265,6918.295918,48.57142857,120.3367347,66.80612245,25491.42857,154.8979592,24.44812925,94.46938776,47.13265306,158.5385288,6690.663265,13.36734694,0.939282997,11.71428571,10.46938776,6.892857143,0.880952381,97.26190476,37.16666667,0.166666667,-0.285714286,1659,8696.642857,7046.5,48.42857143,119.5,67.21428571,26304.7619,27.14285714,24.11547619,88,45.21428571,169.4463699,7015.714286,14.78571429,0.925535439,14.07142857,8.19047619,6.678571429,1,97.14285714,30,0.857142857,-1,1659,10059.30952,8180.285714,49.32539683,128.5873016,69.20634921,22736.66667,69.04761905,24.47063492,95.44444444,44.06349206,146.332988,6131.230159,15.73015873,0.920522386,20.45238095,9.523809524,low
6.338888889,0.301587302,0,5.642857143,0.920634921,-0.849206349,1651,7075.714286,4624.714286,62.78571429,130.5,84.5,24205.71429,685.7142857,23.13928571,89.21428571,124.7857143,117.0082278,13651,29.5,0.883996877,88.14285714,30.85714286,6.581632653,0.591836735,0,8.197278912,0.897959184,-0.591836735,1651,7963.642857,5049.94898,64.31632653,137.8367347,85.63265306,25657.95918,1473.061224,22.83656463,89.83673469,133.9081633,106.9063874,13391.38776,38.19387755,0.87898054,76.45918367,34.93877551,6.498214286,1.071428571,0,5.428571429,1.071428571,-1.071428571,1651,5415,3541.571429,63.57142857,144,83,21540,762.8571429,23.73214286,82.21428571,108.2142857,298.7053097,14906.85714,28.78571429,0.973836975,58.5,22.78571429,6.464285714,0.821428571,0,6.392857143,1.5,-1.75,1651,5152.079365,3379.880952,64.34126984,137.3095238,82.28571429,22506.19048,883.8095238,23.56256614,73.53968254,98.52380952,650.7620792,13372.50794,37.54421769,1,88.03571429,18.12698413,low
7.071428571,0.928571429,105,9.428571429,1.642857143,-2,1157,8507.714286,5548.642857,61.57142857,127.1428571,84,24150,265.7142857,22.80833333,93.92857143,130.9285714,141.8880041,15761.42857,26,0.932530714,25.57142857,40.64285714,5.369047619,1.095238095,66.07142857,10.95238095,1.464285714,-1.285714286,1157,10911.52041,7405.44898,61.78571429,129.1836735,85.43877551,24638.57143,231.4285714,22.41666667,95.92857143,138.877551,128.5182481,16401.31633,27.06122449,0.934941148,21.97959184,47.13265306,,,,,,,1157,12672.28571,8569.428571,61.71428571,130.3571429,84.28571429,23391.42857,184.2857143,22.5952381,89.92857143,137.6428571,134.3000864,16371.35714,27.07142857,0.916118395,21.5,43.21428571,5,0.19047619,60.71428571,16.42857143,1.523809524,-1.523809524,1157,13100.99206,8632.785714,60.17460317,129.1349206,84.3015873,23472.85714,121.0714286,22.87886905,95.76984127,174.3809524,125.4503426,18717.25397,52.29365079,0.874190222,31.48412698,49.03174603,low
6.221428571,0.678571429,79.46428571,4.357142857,0.821428571,-1,1594,947.0714286,662.6428571,54.28571429,112.9285714,77.57142857,,,,95.28571429,74.64285714,151.2880893,9355.214286,14.07142857,0.974937812,13.92857143,15.28571429,6.714285714,0.714285714,19.28571429,4.928571429,0.714285714,-1,1594,957.877551,697.6530612,57.61904762,116.2619048,82.0952381,,,,91.71428571,106.122449,101.7003537,10418.06122,20.1122449,0.985723237,12,20.05102041,5.857142857,0.523809524,15.47619048,5.619047619,0,-1,1594,984.9285714,671.9285714,58.85714286,126.6428571,88.35714286,,,,90.42857143,83,112.084365,7947.5,19.71428571,0.962956922,12.14285714,14.21428571,6.69047619,1,17.61904762,5.095238095,0.619047619,-1,1594,939.5634921,641.4285714,62.53968254,122.4126984,86.49206349,,,,78.51785714,72.60714286,137.138704,8733.196429,19.875,0.98752937,10.625,17.46938776,low
6.850340136,0.496598639,18.91156463,2.210884354,0.598639456,-0.904761905,1450,3077.642857,1940.214286,64.07142857,115.1428571,80.42857143,26140.95238,666.6666667,23.47328042,90.78571429,32.42857143,255.0146081,7792.642857,7,0.962543768,10.57142857,7.357142857,6.80952381,0.523809524,24.57142857,1.80952381,0.238095238,-0.19047619,1450,4195.265306,2528,62.97959184,111.8265306,78.45918367,26158.16327,711.4285714,23.33826531,92,39.78571429,290.8771124,11247.43878,7.816326531,0.918027211,24.59183673,7.489795918,6.732142857,0.821428571,28.48214286,2,0.5,-0.589285714,1450,6179.642857,3500.214286,59.35714286,113.5,77,24931.42857,863.3333333,23.59669312,93.71428571,34.21428571,287.5361505,9476.5,5.714285714,0.919642857,15.21428571,5.857142857,6.5,0.714285714,42.85714286,2.714285714,0.714285714,-0.428571429,1450,6040.825397,3693.222222,57.07936508,112.5714286,74.88888889,24534.28571,1261.904762,23.9542328,79.61904762,33.1031746,274.9912441,8418.095238,6.841269841,0.947842226,11.22222222,7.555555556,low
,,,,,,1328,5660.571429,6640.428571,51.92857143,129.6428571,75.35714286,,,,,,,,,,,,,,,,,,1328,8520.214286,8794.295918,52.54081633,154.0714286,75.04081633,,,,,,,,,,,,,,,,,,1328,7694.428571,13193.28571,51.71428571,138.7857143,74.64285714,,,,,,,,,,,,,,,,,,1328,8969,12704.26984,48.23015873,142.2301587,71.06349206,25487.14286,153.2142857,22.93571429,,,,,,,,,medium
7.464285714,-0.535714286,37.85714286,3.821428571,0,0,1677,6315.428571,3621.857143,60.07142857,120.3571429,82.28571429,28517.14286,501.4285714,23.42738095,87.57142857,78.46938776,178.0826708,12948.85714,19.71428571,0.890861446,25.7755102,16.97619048,8.607142857,0,16.07142857,4.928571429,0,0,1677,5353.265306,3130.602041,64.21428571,123.744898,81.84693878,29711.42857,580,22.95283447,96,98.25510204,143.2399058,13078.43878,27.57142857,0.89275085,32.16326531,15.59183673,8,-0.476190476,35.71428571,5.857142857,0,0,1677,5502.071429,3181.142857,62.14285714,124.8571429,81.64285714,30047.14286,651.4285714,22.63809524,87.125,86.14285714,166.0917776,13080.21429,23.5,0.843697217,37.66071429,20.28571429,8.035714286,0,13.57142857,5.714285714,0,0,1677,4346.15873,2533.507937,63.93650794,120.8968254,81.41269841,28557.61905,572.3809524,23.28677249,95.92063492,79.83333333,164.3387453,11929.74603,22.17460317,0.923399147,26.83333333,14.98412698,low
6.335714286,1.5,17.85714286,2.928571429,1.785714286,-1.5,1959,8129.214286,5302.142857,55.35714286,122.1428571,80.21428571,24544.28571,595.7142857,24.15833333,95.21428571,88.92857143,248.610364,19540.21429,29.42857143,0.848576255,110.3571429,17.21428571,6.176190476,0.80952381,21.42857143,6,1.380952381,-1.142857143,1959,7081.326531,4646.061224,57.43877551,120.1326531,79.57142857,23235.30612,659.3877551,24.51870748,92.85714286,76.47959184,296.2587758,20339.08163,16.92857143,0.822936858,119.5102041,15.31632653,5.91984127,0.936507937,15,8.793650794,1.253968254,-1.444444444,1959,7358.928571,4795.214286,57.07142857,119.8571429,80.71428571,23088.57143,912.8571429,24.48571429,87.35714286,110.2142857,224.0448426,20233,50.78571429,0.77025814,115.4285714,17.71428571,6.026587302,1,9.047619048,3.285714286,1.317460317,-1.317460317,1959,6548.468254,4299.380952,55.73015873,115.8095238,78.69047619,22320,950,24.6462963,88.3968254,89.07936508,242.4697869,18305.75397,34.67460317,0.897072786,96.18253968,18.04761905,low
7.142857143,0,85.71428571,9.285714286,0,-1,1318,8944.071429,6448.428571,47.21428571,119.9285714,63,26568.57143,792.3809524,22.75714286,95.85714286,46,183.2718942,7957,17.14285714,0.871138784,17.71428571,11.07142857,,,,,,,1318,9244.877551,6664.826531,46.92857143,115.8265306,62.36734694,23292.85714,628.5714286,23.74206349,95.48979592,55,165.8667841,8806.357143,20.20408163,0.904023697,16.40816327,11.34693878,6.928571429,0,90,20,0,-0.714285714,1318,9008.214286,6495.714286,44.42857143,113.1428571,59.92857143,25397.14286,304.2857143,22.94880952,95.64285714,46.57142857,193.5412796,8409.5,16.21428571,0.90359152,25.71428571,8.857142857,6.714285714,0.357142857,90,11.78571429,0,-1,1318,9446.706349,6810.277778,46.26190476,111.8968254,61.84126984,25252.5,483.2142857,23.01755952,92.66666667,44.18253968,208.0247654,8172.198413,14.07936508,0.834336086,17.32539683,12.63492063,low
7.625,0.589285714,22.5,8.375,0.767857143,-0.910714286,1405,9948.642857,6399,49.71428571,116,72.5,28419.64286,227.1428571,22.92202381,75.35714286,91.14285714,371.2079407,20992.21429,23.42857143,0.858558674,88.35714286,16.46031746,6.857142857,0.142857143,33.57142857,8.571428571,0.571428571,-0.571428571,1405,13910.37755,9111.091837,49.13265306,121.6938776,71.20408163,28256.93878,234.4897959,22.88418367,72.59863946,69.92517007,199.2668533,12261.5034,12.14965986,0.871068271,,14.61904762,7.047619048,0.095238095,29.38095238,8.333333333,-0.238095238,0.047619048,1405,11727.42857,7422,51.5,125.3571429,74,28713.33333,224.7619048,22.70793651,58.46428571,41.26785714,1045.117643,22198.91071,6.653061224,0.90756624,2.285714286,12.97959184,7.448979592,0.244897959,25.91836735,7.755102041,0.285714286,-0.346938776,1405,11590.52381,7620.047619,51.16666667,129.4126984,73.64285714,27751.42857,108.2142857,22.99593254,74.75396825,59.11111111,1042.783369,20279.37302,8.888888889,0.869434655,,13.46428571,medium
5.976190476,0.761904762,39.04761905,9.428571429,1.476190476,-1,1594.142857,6730.714286,4201.428571,,,,,,,95.28571429,140.7857143,166.6336438,20005.64286,14.21428571,0.908671625,241.3571429,35.42857143,,,,,,,1601,6634.204082,4211.826531,64.51020408,126.7346939,86.95918367,18237.55102,244.8979592,24.5792517,95.3877551,146.4081633,198.2722932,24128.29592,9.510204082,0.91127299,266.4285714,36.51020408,,,,,,,1508.714286,6407.928571,3925.142857,71.19047619,127.4761905,92.61904762,17889.52381,217.1428571,24.8478836,90.6031746,121.5396825,186.0451387,19994.74603,9.888888889,0.914134294,210.0079365,28.57142857,4.976190476,0.761904762,44.28571429,17.61904762,1.19047619,-1,1601,6104,3754.880952,72.97959184,130.4693878,94.42857143,20428.57143,500,23.71666667,91.26785714,135.9464286,144.4067234,17140.03571,14.73214286,0.904409035,184.2857143,36.63265306,medium
5.336734694,0,0.666666667,,0.693877551,-0.795918367,1694,2456.214286,1637.571429,66.57142857,129.7142857,93.14285714,16272.85714,1002.857143,23.4,92.07142857,47.71428571,901.2732242,38451.57143,15.07142857,0.95747897,103.7142857,14.14285714,5.369047619,0.119047619,,,0.238095238,-0.119047619,1694,2925.887755,1933.704082,69.56122449,127.9795918,89.15306122,23142.04082,1824.489796,22.71678005,95.58163265,47.06122449,925.1169715,39614.91837,18.06122449,0.939372605,139.0714286,14.87755102,5.797619048,0.30952381,1.660714286,,0.333333333,-0.428571429,1694,3949.5,2482.5,68.35714286,127.1428571,88.07142857,21944.7619,1060,22.86097884,91.21428571,51.85714286,966.4883959,38872.14286,19.85714286,0.903195489,118.2857143,12.14285714,6.410714286,1,,2.857142857,0.726190476,-1,1694,3391.238095,2123.714286,69.71428571,131.4444444,89.50793651,22186.53061,1911.428571,22.72380952,81,48.38095238,1123.348642,43279.35714,18.05555556,0.898367191,108.2142857,12.47619048,low
